211	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#640.0#640.305
212	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#640.305#640.61
213	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#640.61#640.915
214	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#640.915#641.22
215	эмм	эмиллиметровый	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#641.22#641.525
216	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#641.525#641.83
217	на	на	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#641.83#642.135
218	стратегических	стратегический	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#642.135#642.44
219	сессиях	сессия	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#642.44#642.745
220	сбербанка	сбербанок	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#642.745#643.05
221	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#643.05#643.355
222	там	там	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#643.355#643.66
223	у	у	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#643.66#643.965
224	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#643.965#644.27
225	брали	брать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#644.27#644.575
226	обратную	обратный	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#644.575#644.88
227	связь	связь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#644.88#645.185
228	там	там	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#645.185#645.49
229	и	и	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#645.49#645.795
230	так	так	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#645.795#646.1
231	далее	далее	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#646.1#646.42
232	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#647.12#647.55
233	и	и	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#648.99#649.323
234	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#649.323#649.656
235	рекомендации	рекомендация	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#649.656#649.99
236	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#650.55#650.882
237	так	так	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#650.882#651.214
238	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#651.214#651.546
239	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#651.546#651.878
240	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#651.878#652.21
241	вот	вот	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#652.21#652.542
242	смотрите	смотреть	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#652.542#652.874
243	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#652.874#653.206
244	что	что	PRON	_	Case=Acc	_	_	_	@avk1974m-words#@avk1974m-words#653.206#653.538
245	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#653.538#653.87
246	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#653.87#654.202
247	первым	первый	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#654.202#654.534
248	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#654.534#654.866
249	да	да	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#654.866#655.198
250	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#655.198#655.53
251	первым	первый	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#655.53#655.862
252	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#655.862#656.194
253	рассказали	рассказывать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#656.194#656.54
254	красивую	красивый	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#656.63#656.923
255	аа	ао	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#656.923#657.216
256	лакшери	лакшерь	NOUN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#657.216#657.509
257	историю	история	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#657.509#657.802
258	на	на	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#657.802#658.095
259	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#658.095#658.388
260	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#658.388#658.681
261	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#658.681#658.974
262	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#658.974#659.267
263	ээ	ээ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#659.267#659.56
264	у	у	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#659.56#659.853
265	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#659.853#660.146
266	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#660.146#660.439
267	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#660.439#660.732
268	основнай	основнать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#660.732#661.025
269	щас	щас	PROPN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#661.025#661.318
270	ресурс	ресурс	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#661.318#661.611
271	да	да	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#661.611#661.904
272	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#661.904#662.197
273	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#662.197#662.49
274	ютуб	ютуб	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@avk1974m-words#@avk1974m-words#662.49#662.783
275	канал	канал	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#662.783#663.076
276	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#663.076#663.369
277	который	который	PRON	_	Case=Acc	_	_	_	@avk1974m-words#@avk1974m-words#663.369#663.662
278	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#663.662#663.955
279	продвигаете	продвигать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#663.955#664.248
280	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#664.248#664.541
281	и	и	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#664.541#664.834
282	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#664.834#665.127
283	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@avk1974m-words#@avk1974m-words#665.127#665.42
284	показать	показать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#665.42#665.713
285	свою	свой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#665.713#666.006
286	оригинальность	оригинальность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#666.006#666.299
287	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#666.299#666.592
288	что	что	SCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#666.592#666.885
289	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#666.885#667.178
290	не	не	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#667.178#667.471
291	просто	просто	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#667.471#667.764
292	там	там	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#667.764#668.057
293	как	как	SCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#668.057#668.35
294	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#668.35#668.643
295	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#668.643#668.936
296	остальные	остальной	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#668.936#669.229
297	журналисты	журналист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#669.229#669.522
298	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#669.522#669.815
299	потому	потому	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#669.815#670.108
300	что	что	SCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#670.108#670.401
301	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#670.401#670.694
302	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#670.694#670.987
303	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#670.987#671.28
304	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#671.28#671.59
305	у	у	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#673.9#674.243
306	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#674.243#674.586
307	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#674.586#674.929
308	дудь	дудь	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#674.929#675.272
309	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#675.272#675.615
310	надо	надо	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#675.615#675.958
311	дудю	дудя	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#675.958#676.301
312	составить	составить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#676.301#676.644
313	конкуренцию	конкуренция	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#676.644#676.987
314	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#676.987#677.33
315	продемонстрировать	демонстрировать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#677.33#677.673
316	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#677.673#678.016
317	что	что	SCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#678.016#678.359
318	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#678.359#678.71
319	тоже	тоже	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#682.5#682.745
320	не	не	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#682.745#682.99
321	лыком	лыкий	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#682.99#683.235
322	шиты	шит	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#683.235#683.48
323	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#683.48#683.725
324	можем	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#683.725#683.97
325	пойти	пойти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#683.97#684.215
326	еще	еще	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#684.215#684.46
327	дальше	далеко	ADV	_	Degree=Cmp	_	_	_	@avk1974m-words#@avk1974m-words#684.46#684.705
328	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#684.705#684.95
329	у	у	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#684.95#685.195
330	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#685.195#685.44
331	тоже	тоже	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#685.44#685.685
332	с	с	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#685.685#685.93
333	вами	вы	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#685.93#686.175
334	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#686.175#686.42
335	история	история	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#686.42#686.665
336	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#686.665#686.91
337	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#686.91#687.155
338	с	с	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#687.155#687.4
339	вами	вы	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#687.4#687.645
340	встречались	встречать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@avk1974m-words#@avk1974m-words#687.645#687.89
341	там	там	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#687.89#688.135
342	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#688.135#688.38
343	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#688.38#688.625
344	многие	много	NUM	_	_	_	_	_	@avk1974m-words#@avk1974m-words#688.625#688.87
345	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#688.87#689.115
346	вещи	вещь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#689.115#689.38
347	обсуждали	обсуждать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#689.56#689.855
348	и	и	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#689.855#690.15
349	так	так	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#690.15#690.445
350	далее	далее	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#690.445#690.74
351	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#690.74#691.035
352	тоже	тоже	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#691.035#691.33
353	каким-то	какой-то	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#691.33#691.625
354	образом	образ	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#691.625#691.92
355	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#691.92#692.215
356	имело	иметь	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#692.215#692.51
357	место	место	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#692.51#692.805
358	в	в	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#692.805#693.1
359	принятии	принятие	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#693.1#693.395
360	вами	вы	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#693.395#693.69
361	решения	решение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#693.69#693.985
362	о	о	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#693.985#694.28
363	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#694.28#694.575
364	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@avk1974m-words#@avk1974m-words#694.575#694.88
365	пригласить	пригласить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#699.36#699.97
366	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#701.43#701.913
367	на	на	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#701.913#702.396
368	интервью	интервью	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#702.396#702.88
369	честно	честно	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#706.39#706.636
370	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@avk1974m-words#@avk1974m-words#706.636#706.882
371	легче	легкий	ADJ	_	Degree=Cmp	_	_	_	@avk1974m-words#@avk1974m-words#706.882#707.128
372	согласиться	согласиться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@avk1974m-words#@avk1974m-words#707.128#707.374
373	на	на	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#707.374#707.62
374	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#707.62#707.866
375	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#707.866#708.112
376	если	если	SCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#708.112#708.358
377	бы	бы	AUX	_	_	_	_	_	@avk1974m-words#@avk1974m-words#708.358#708.604
378	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#708.604#708.85
379	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@avk1974m-words#@avk1974m-words#708.85#709.096
380	другой	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#709.096#709.342
381	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#709.342#709.588
382	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#709.588#709.834
383	бы	бы	AUX	_	_	_	_	_	@avk1974m-words#@avk1974m-words#709.834#710.08
384	не	не	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#710.08#710.326
385	согласился	согласиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@avk1974m-words#@avk1974m-words#710.326#710.572
386	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#710.572#710.818
387	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#710.818#711.064
388	дал	дать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#711.064#711.31
389	по	по	ADP	_	_	_	_	_	@avk1974m-words#@avk1974m-words#711.31#711.556
390	поводу	повод	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#711.556#711.802
391	назначения	назначение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#711.802#712.048
392	всего	всего	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#712.048#712.294
393	два	два	NUM	_	Case=Acc|Gender=Neut	_	_	_	@avk1974m-words#@avk1974m-words#712.294#712.56
394	интервью	интервью	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#712.67#712.909
395	и	и	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#712.909#713.148
396	то	то	SCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#713.148#713.387
397	письменных	письменный	VERB	_	Aspect=Perf|Case=Gen|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@avk1974m-words#@avk1974m-words#713.387#713.626
398	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@avk1974m-words#@avk1974m-words#713.626#713.865
399	и	и	CCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#713.865#714.104
400	не	не	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#714.104#714.343
401	люблю	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#714.343#714.582
402	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#714.582#714.821
403	эти	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#714.821#715.06
404	давать	давать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@avk1974m-words#@avk1974m-words#715.06#715.299
405	интервью	интервью	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@avk1974m-words#@avk1974m-words#715.299#715.538
406	/	/	PUNCT	_	_	_	_	_	@avk1974m-words#@avk1974m-words#715.538#715.777
									@avk1974m-words#@avk1974m-words#715.777#716.016
# sent_id = 2									@avk1974m-words#@avk1974m-words#716.016#716.255
# text = потому что э люди не понимают что я говорю да да да да вот видите как эффективно как эффективно работает методология мышления / ну вот если да / да конечно да да / да да / значит ксения / я / расскажу вам небольшой секрет про вас / люди с которыми вы общаетесь находятся на вершине социальной пирамиды на вершину социальной пирамиды вылезают только те люди / у которых очень неплохо с мышлением и они его тренируют в боях / и вы его тоже тренировали в боях / но для большинства людей / у них нету возможности проходить обучение в такой эээ ну как сказать боевой обстановке а здесь мы создаем обстоятельства искусственно / для того чтобы люди могли эээ точно так же тренировать интеллектуальные навыки / чтобы они могли точно так же хитро пикироваться / та обсуждать / видеть правду / дальше делать ть на два шага вперед и так далее да / сбиваемся да / вот / почему давайте я решила взять интервью потому что мне показалось / что вы человек который / невероятно сделали интересную карьеру / прошли большой путь от того что вы были психоаналитиком и ээ там ну были ну ладно психотерапевтом хорошо психиатром вы прошли путь вот от этого до генерального продюссера без вас не принимали никаких решений сейчас вдруг вот ну это слушайте согласитесь / что [нрзб] даа да / и мне сказали что надо как последняя так сказать ступень надо сходить к доктору курпатову / и он должен вас тоже утвердить а это очень это самая важная ступень к какому доктору курпатову причем здесь доктор курпатов / потому что я-то его видела только на телеэкране и как бы психонализ / и вы оказались ключевым человеком там и это очень круто и теперь сбербанк вдруг мне показалось что это дико интересно / вас никто / об этом не спрашивал ээ / именно по поводу вот таких удивительных зигзагов вашей карьеры да почему да да / вы поэто.. потому что я делаю свой ютюб канал / мне там нужен трафик / мне нужны интересные и необычные и необычные герои горячий абсолютно это правда вначале он / окутал собою первый канал / синельщикову и эрнста / теперь он окутал собою грефа / всё / люди / забираем деньги из сбербанка / бабушки.. как это какой-то клуб о будущем и он вас запомнил с того времени мы об этом поговорим /									@avk1974m-words#@avk1974m-words#716.255#716.494
1	потому	потому	ADV	_	Degree=Pos	_	_	_	@avk1974m-words#@avk1974m-words#716.494#716.733
2	что	что	SCONJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#716.733#716.98
3	э	э	INTJ	_	_	_	_	_	@avk1974m-words#@avk1974m-words#717.3#717.61
4	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@avk1974m-words#@avk1974m-words#717.94#718.37
5	не	не	PART	_	_	_	_	_	@avk1974m-words#@avk1974m-words#735.76#736.11
