224	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#111.272#111.598
225	творчество	творчество	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#111.598#111.978
226	это…	это	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#113.016#113.444
227	это…это…это	это	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#113.444#113.872
228	искусство	искусство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#113.872#114.3
229	да	да	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#114.3#114.728
230	возможно	возможно	ADV	_		_	_	_	@kt1997m-words#@kt1997m#114.728#115.156
231	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#115.156#115.584
232	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#115.584#116.012
233	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#116.012#116.44
234	высокое	высокий	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#116.44#116.868
235	искусство	искусство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#116.868#117.296
236	как	как	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#117.296#117.724
237	Буерак	Буерак	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#117.724#118.152
238	#вздыхает#	#вздыхает#	X	_	_	_	_	_	@kt1997m-words#@kt1997m#118.152#118.58
239	но	но	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#118.58#119.008
240	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#119.008#119.436
241	шутка	шутка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#119.436#119.864
242	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#119.864#120.294
243	щас	сейчас	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#121.418#121.69
244	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#121.69#121.962
245	расскажу	рассказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#121.962#122.234
246	почему	почему	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#122.234#122.508
247	да	да	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#123.083#123.343
248	ну	ну	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#124.487#124.794
249	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#124.794#125.101
250	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kt1997m-words#@kt1997m#125.101#125.408
251	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#125.408#125.715
252	типа	тип	PART	_		_	_	_	@kt1997m-words#@kt1997m#125.715#126.022
253	искусство	искусство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#126.022#126.329
254	для	для	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#126.329#126.636
255	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#126.636#126.943
256	потому	потому	SCONJ	_		_	_	_	@kt1997m-words#@kt1997m#126.943#127.25
257	что	что	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#127.25#127.557
258	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#127.557#127.864
259	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#127.864#128.171
260	преследоваю	преследовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#128.171#128.478
261	цели	цель	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#128.478#128.785
262	там	там	PART	_		_	_	_	@kt1997m-words#@kt1997m#128.785#129.092
263	куда-то	куда-то	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#129.092#129.399
264	в	в	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#129.399#129.706
265	какую-то	какой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#129.706#130.013
266	блять	блять	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#130.013#130.32
267	аудиторию	аудитория	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#130.32#130.627
268	ударить	ударить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#130.627#130.934
269	как	как	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#130.934#131.241
270	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#131.241#131.548
271	блять	блять	INTJ	_	__	_	_	_	@kt1997m-words#@kt1997m#131.548#131.855
272	всем	все	PRON	_	Case=Dat|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#131.855#132.162
273	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kt1997m-words#@kt1997m#132.162#132.469
274	заебали	заебать	VERB	_	Aspect=Perf|Moos=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#132.469#132.776
275	#вздыхает#	#вздыхает#	X	_		_	_	_	@kt1997m-words#@kt1997m#132.776#133.083
276	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#133.083#133.39
277	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#133.39#133.697
278	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#133.697#134.004
279	типа	тип	PART	_		_	_	_	@kt1997m-words#@kt1997m#134.004#134.311
280	делаю	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#134.311#134.618
281	то	то	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#134.618#134.925
282	шо	что	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#134.925#135.232
283	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#135.232#135.539
284	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kt1997m-words#@kt1997m#135.539#135.873
285	да	да	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#139.752#140.063
286	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#140.063#140.374
287	фанат	фанат	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#140.374#140.685
288	Элджея	Элджей	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#140.685#140.996
289	большой	большой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#140.996#141.307
290	фанат	фанат	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#141.307#141.618
291	Элджея	Элджей	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#141.618#141.934
292	нет	нет	PART	_		_	_	_	@kt1997m-words#@kt1997m#143.26#143.46
293	#вздыхает#	#вздыхает#	X	_	_	_	_	_	@kt1997m-words#@kt1997m#145.739#146.202
294	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#146.202#146.665
295	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#146.665#147.128
296	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kt1997m-words#@kt1997m#147.128#147.591
297	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#147.591#148.054
298	как	как	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#148.054#148.517
299	будто	будто	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#148.517#148.98
300	бы	бы	PART	_		_	_	_	@kt1997m-words#@kt1997m#148.98#149.443
301	специально	специально	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#149.443#149.906
302	целенаправленно	целенаправленно	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#149.906#150.369
303	взяли	брать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#150.369#150.832
304	#вздыхает#	#вздыхает#	X	_	_	_	_	_	@kt1997m-words#@kt1997m#150.832#151.295
305	все	весь	PRON	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#151.295#151.758
306	самое	самый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#151.758#152.221
307	х…	хаваемый	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#152.221#152.684
308	хаваемое	хаваемый	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#152.684#153.147
309	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#153.147#153.61
310	вставили	вставить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#153.61#154.073
311	туда	туда	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#154.073#154.536
312	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#154.536#154.999
313	у	у	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#154.999#155.462
314	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#155.462#155.925
315	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#155.925#156.388
316	ощущение	ощущение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#156.388#156.851
317	может	мочь	ADV	_		_	_	_	@kt1997m-words#@kt1997m#156.851#157.314
318	быть	быть	ADV	_		_	_	_	@kt1997m-words#@kt1997m#157.314#157.777
319	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#157.777#158.24
320	неправда	неправда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#158.24#158.703
321	но	но	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#158.703#159.166
322	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#159.166#159.629
323	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#159.629#160.092
324	в…	в…	X	_	_	_	_	_	@kt1997m-words#@kt1997m#160.092#160.555
325	впечатление	впечатление	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#160.555#161.021
326	нет	нет	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#164.31#164.698
327	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#165.313#165.623
328	многие	много	NUM	_	_	_	_	_	@kt1997m-words#@kt1997m#165.623#165.933
329	думают	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#165.933#166.243
330	конечно	конечно	ADV	_		_	_	_	@kt1997m-words#@kt1997m#166.243#166.553
331	что	что	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#166.553#166.863
332	да	да	PRED	_	_	_	_	_	@kt1997m-words#@kt1997m#166.863#167.173
333	но	но	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#167.173#167.483
334	нет	нет	PRED	_	_	_	_	_	@kt1997m-words#@kt1997m#167.483#167.8
335	я…я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#169.43#169.78
336	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#169.78#170.13
337	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#170.13#170.48
338	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#170.48#170.83
339	что	что	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#170.83#171.18
340	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#171.18#171.53
341	которые	который	DET	_	Case=Acc	_	_	_	@kt1997m-words#@kt1997m#171.53#171.88
342	так	так	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#171.88#172.23
343	думают	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#172.23#172.58
344	долбоёбы	долбоёб	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#172.58#172.93
345	серьёзно	серьёзно	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#172.93#173.28
346	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#173.28#173.63
347	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@kt1997m-words#@kt1997m#173.63#173.98
348	ненавижу	ненавидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#173.98#174.33
349	всем…	всем	DET	_	Case=Ins|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#174.33#174.68
350	всей	весь	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#174.68#175.03
351	душой	душа	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#175.03#175.38
352	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#175.38#175.73
353	сердцем	сердце	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#175.73#176.08
354	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@kt1997m-words#@kt1997m#176.08#176.43
355	тупые	тупой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#176.43#176.78
356	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@kt1997m-words#@kt1997m#176.78#177.13
357	даже	даже	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#177.13#177.48
358	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#177.48#177.83
359	вникали	вникать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#177.83#178.18
360	а	а	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#178.18#178.53
361	толком	толком	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#178.53#178.88
362	в	в	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#178.88#179.23
363	мою	мой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#179.23#179.58
364	музыку	музыка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#179.58#179.93
365	и	и	CCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#179.93#180.28
366	что-то	что-то	PRON	_	Case=Acc	_	_	_	@kt1997m-words#@kt1997m#180.28#180.63
367	типа	тип	PART	_		_	_	_	@kt1997m-words#@kt1997m#180.63#180.98
368	судят	судить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#180.98#181.33
369	#вздыхает#	#вздыхает#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#181.33#181.682
370	проще	просто	ADV	_	Degree=Cmp	_	_	_	@kt1997m-words#@kt1997m#181.76#182.16
371	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#182.16#182.56
372	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#182.56#182.96
373	после	после	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#182.96#183.36
374	успеха	успех	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#183.36#183.76
375	какого-то	какой-то	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#183.76#184.16
376	артиста	артист	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#184.16#184.56
377	что	что	CCONJ	_	Case=Acc	_	_	_	@kt1997m-words#@kt1997m#184.56#184.96
378	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#184.96#185.36
379	блять	блять	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#185.36#185.76
380	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#185.76#186.16
381	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#186.16#186.56
382	продуманная	продумать	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#186.56#186.96
383	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#186.96#187.36
384	хуйня	хуйня	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#187.36#187.76
385	а	а	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#187.76#188.16
386	спланированная	планировать	VERB	_	Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@kt1997m-words#@kt1997m#188.16#188.56
387	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#188.56#188.96
388	самое	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#188.96#189.36
389	первое	первый	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#189.36#189.76
390	что	что	SCONJ	_	_	_	_	_	@kt1997m-words#@kt1997m#189.76#190.16
391	приходит	приходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#190.16#190.56
392	на	на	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#190.56#190.96
393	ум	ум	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#190.96#191.36
394	никто	никто	PRON	_	Case=Nom	_	_	_	@kt1997m-words#@kt1997m#191.36#191.76
395	даже	даже	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#191.76#192.16
396	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#192.16#192.56
397	хочет	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#192.56#192.96
398	вникать	вникать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#192.96#193.36
399	ммм	мм	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#195.781#196.231
400	да	да	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#196.231#196.681
401	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kt1997m-words#@kt1997m#196.681#197.131
402	п…постоянно	постоянно	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#197.131#197.581
403	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@kt1997m-words#@kt1997m#197.581#198.031
404	встречаю	встречать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#198.031#198.481
405	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@kt1997m-words#@kt1997m#198.481#198.931
406	повсюду	повсюду	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#198.931#199.381
407	вот	вот	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#199.381#199.831
408	блять	блять	INTJ	_	_	_	_	_	@kt1997m-words#@kt1997m#199.831#200.281
409	пока	пока	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#200.281#200.731
410	сюда	сюда	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#200.731#201.181
411	ехал	ехать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#201.181#201.631
412	долбоёбы	долбоёб	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#201.631#202.081
413	#вздыхает#	#вздыхает#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#202.081#202.531
414	там	там	ADV	_	Degree=Pos	_	_	_	@kt1997m-words#@kt1997m#202.531#202.981
415	в	в	ADP	_	_	_	_	_	@kt1997m-words#@kt1997m#202.981#203.431
416	гостинице	гостиница	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#203.431#203.881
417	долбоебы	долбоеб	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#203.881#204.331
418	все	весь	DET	_	Case=Acc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#204.331#204.781
419	долбоёбы	долбоёб	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#204.781#205.25
420	да	да	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#206.75#207.076
421	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#207.076#207.402
422	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#207.402#207.728
423	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#207.728#208.054
424	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#208.054#208.38
425	м	м	INTJ	_		_	_	_	@kt1997m-words#@kt1997m#208.38#208.706
426	большинство	большинство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#208.706#209.032
427	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#209.032#209.358
428	долбоёбы	долбоёб	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@kt1997m-words#@kt1997m#209.358#209.687
429	#вздыхает#	#вздыхает#	X	_		_	_	_	@kt1997m-words#@kt1997m#213.656#214.01
430	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#214.01#214.364
431	это	этот	PRON	_	Animacy=Anim|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#214.364#214.718
432	баран	баран	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kt1997m-words#@kt1997m#214.718#215.072
433	который	который	DET	_	Case=Nom	_	_	_	@kt1997m-words#@kt1997m#215.072#215.426
434	ну	ну	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#215.426#215.78
435	просто	просто	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#215.78#216.134
436	типа	типа	PART	_		_	_	_	@kt1997m-words#@kt1997m#216.134#216.488
437	видит	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kt1997m-words#@kt1997m#216.488#216.842
438	то	то	SCONJ	_		_	_	_	@kt1997m-words#@kt1997m#216.842#217.196
439	шо	шо	SCONJ	_		_	_	_	@kt1997m-words#@kt1997m#217.196#217.55
440	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#217.55#217.904
441	не	не	PART	_	_	_	_	_	@kt1997m-words#@kt1997m#217.904#218.258
442	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kt1997m-words#@kt1997m#218.258#218.612
443	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kt1997m-words#@kt1997m#218.612#218.966
